id_empresa,empresa,ticker,pais,año,tipo_informe,url_fuente,fecha_descarga,n_paginas,idioma,estado,notas
E089,Adecco,ADEN,Switzerland,2024,integrated,https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf,2026-05-26,100.0,,descargado,no encontrado automáticamente
E090,Wihlborgs Fastigheter,WIHL,Sweden,2022,integrated,https://mb.cision.com/Main/890/3743603/1954554.pdf,2026-05-27,111.0,,descargado,no encontrado automáticamente
E090,Wihlborgs Fastigheter,WIHL,Sweden,2023,integrated,https://mb.cision.com/Main/890/3951531/2698409.pdf,2026-05-27,139.0,,descargado,no encontrado automáticamente
E090,Wihlborgs Fastigheter,WIHL,Sweden,2024,integrated,https://www.wihlborgs.se/globalassets/investor-relations/digital-ar-2024/wihlborgs-annual-and-sustainability-report-2024_ny.pdf,2026-05-27,121.0,,descargado,no encontrado automáticamente
E091,Porsche,P911,Germany,2022,integrated,https://investorrelations.porsche.com/~/media/Files/P/porsche-ir/results-and-presentations/financial-reports-and-presentation/2022/q4-and-full-year/annual-and-sustainability-report-2022-porsche-ag.pdf,2026-05-27,142.0,,descargado,no encontrado automáticamente
E091,Porsche,P911,Germany,2023,,,,239.0,,descargado,reconciliado
E091,Porsche,P911,Germany,2024,,,,257.0,,descargado,reconciliado
E092,Evonik Industries,EVK,Germany,2022,,,,232.0,,descargado,reconciliado
E092,Evonik Industries,EVK,Germany,2023,,,,244.0,,descargado,reconciliado
E092,Evonik Industries,EVK,Germany,2024,,,,326.0,,descargado,reconciliado
E093,Brenntag,BNR,Germany,2022,,,,292.0,,descargado,reconciliado
E093,Brenntag,BNR,Germany,2023,,,,296.0,,descargado,reconciliado
E093,Brenntag,BNR,Germany,2024,,,,296.0,,descargado,reconciliado
E094,L'Oréal,OR,France,2022,integrated,https://web.archive.org/web/20231010111221if_/https://www.loreal-finance.com/system/files/2023-03/LOREAL_2022_Universal_Registration_Document_en.pdf,2026-05-28,400.0,en,descargado,URD 2022 (includes integrated report + NFIS) via Wayback CDX
E094,L'Oréal,OR,France,2023,integrated,https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Annual_Report.pdf,2026-05-30,450.0,fr,descargado,URD completo 450pp — reemplaza resumen essentiel 17pp
E094,L'Oréal,OR,France,2024,integrated,https://www.loreal-finance.com/system/files/2025-03/LOREAL_2024_Annual_Report.pdf,2026-05-30,448.0,fr,descargado,URD completo 448pp — reemplaza resumen essentials 19pp
E095,UBS Group,UBSG,Switzerland,2022,integrated,https://www.ubs.com/global/en/investor-relations/financial-information/annual-reporting.html,2026-05-29,390.0,en,descargado,descargado manualmente desde ubs.com IR
E095,UBS Group,UBSG,Switzerland,2023,integrated,https://www.ubs.com/global/en/investor-relations/financial-information/annual-reporting.html,2026-05-29,430.0,en,descargado,descargado manualmente desde ubs.com IR
E095,UBS Group,UBSG,Switzerland,2024,integrated,https://www.ubs.com/global/en/investor-relations/financial-information/annual-reporting.html,2026-05-29,395.0,en,descargado,descargado manualmente desde ubs.com IR
E096,Nemetschek,NEM,Germany,2022,integrated,https://www.nemetschek.com/sites/default/files/documents/NGroup%20Gesch%C3%A4ftsbericht%202022.pdf,2026-05-27,61.0,,descartado,"descartado del corpus NLP — ESG incipiente (1pp, Cat D). Ver Decisión 010"
E096,Nemetschek,NEM,Germany,2023,integrated,https://www.nemetschek.com/sites/default/files/documents/NEM_AnnualReport2023_en.pdf,2026-05-27,45.0,,descargado,no encontrado automáticamente
E096,Nemetschek,NEM,Germany,2024,integrated,https://ir.nemetschek.com/media/document/8abba513-553d-46fd-9475-33b455e0ba08/assets/NEM_AR2024_EN.pdf,2026-05-28,,en,descargado,URL de ir.nemetschek.com (launch2020 tenía SSL error)
E097,Universal Music Group,UMG,Netherlands,2022,integrated,https://investors.umusic.com/financial-information/annual-reports,2026-05-29,337.0,en,descargado,reemplaza doc incorrecto (era Focus Universal Inc. 10-K)
E097,Universal Music Group,UMG,Netherlands,2023,integrated,https://investors.umusic.com/financial-information/annual-reports,2026-05-29,355.0,en,descargado,reemplaza doc incorrecto (era Focus Universal Inc. 10-K)
E097,Universal Music Group,UMG,Netherlands,2024,integrated,https://downloads.ctfassets.net/e66ejtqbaazg/Yt3zzyacZ1VRFc3dcEt85/b9d00d3ac6ffedea5bb01c770e825c8b/UMG_2024_Annual_Report.pdf,2026-05-27,136.0,,descargado,no encontrado automáticamente
E098,Michelin,MICP,France,2022,integrated,https://dgaddcosprod.blob.core.windows.net/corporate-production/attachments/clktdc5dh09gn2fhh5lf08qx5-michelin-deu-2022-fr-mel-v2.pdf,2026-06-11,476.0,en,descargado,sustituido (Decisión 032): PDF original era el URD 2022 en francés; reemplazado por Universal Registration Document 2022 en inglés (aportado por el usuario)
E098,Michelin,MICP,France,2023,integrated,https://agngnconpm.cloudimg.io/v7/https://dgaddcosprod.blob.core.windows.net/cxf-corporate/attachments/cluqvjzld0rtu14e93wxlfwmv-cgem-deu-2023-va.pdf,2026-06-11,544.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E098,Michelin,MICP,France,2024,integrated,https://agngnconpm.cloudimg.io/v7/https://dgaddcosprod.blob.core.windows.net/cxf-corporate/attachments/m0tiueu4lcna0lvkt39l0unt-2024-universal-registration-document.pdf,2026-06-11,518.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E099,Pirelli,PIRC,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/OTC_PPAMY_2022.pdf,2026-06-11,215.0,,descargado,
E099,Pirelli,PIRC,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/OTC_PPAMY_2023.pdf,2026-06-11,178.0,,descargado,
E099,Pirelli,PIRC,Italy,2024,integrated,https://corp2-assets.pirelli.com/corporate/Annual_Report_Pirelli_2024_ENG.pdf,2026-06-11,173.0,,descargado,
E100,Ferrari,FERR,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/f/NYSE_RACE_2022.pdf,2026-06-11,88.0,,descargado,
E100,Ferrari,FERR,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/f/NYSE_RACE_2023.pdf,2026-06-11,79.0,,descargado,
E100,Ferrari,FERR,Italy,2024,integrated,https://investors.ferrarigroup.net/content/dam/ferrari/corporate/documents/results-and-reports/2025/ferrari-group-plc_annual-report_2024.pdf.downloadasset.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E101,Renault,RENA,France,2022,integrated,https://assets.renaultgroup.com/uploads/2024/10/renault_urd_en.pdf,2026-06-11,584.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E101,Renault,RENA,France,2023,integrated,https://assets.renaultgroup.com/uploads/2024/09/URD_2023.pdf,2026-06-11,545.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E101,Renault,RENA,France,2024,integrated,https://assets.renaultgroup.com/uploads/2025/03/Renault_URD_2024_EN.pdf,2026-06-11,578.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E102,ABN AMRO,ABN,Netherlands,2022,integrated,,2026-06-11,368.0,en,descargado,corregido tras Fase 3: PDF original truncado (2.3MB de 9.6MB esperados) — sustituido por descarga completa de ABN AMRO Integrated Annual Report 2022
E102,ABN AMRO,ABN,Netherlands,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/abn-amro-bank_2023.pdf,2026-06-11,169.0,,descargado,
E102,ABN AMRO,ABN,Netherlands,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/abn-amro-bank_2024.pdf,2026-06-11,243.0,,descargado,
E103,KBC Group,KBC,Belgium,2022,integrated,https://wcmassets.kbc.be/content/dam/kbccom/doc/investor-relations/Results/jvs-2022/jvs-2022-grp-en.pdf.cdn.res/last-modified/1680373663510/jvs-2022-grp-en.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E103,KBC Group,KBC,Belgium,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E103,KBC Group,KBC,Belgium,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E104,ING Group,INGA,Netherlands,2022,integrated,https://ing.com/binaries/content/assets/documents/files/2022_annual_report_ing_groep_n.v.pdf,2026-06-11,343.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E104,ING Group,INGA,Netherlands,2023,integrated,https://ing.com/binaries/content/assets/documents/files/2023-ing-groep-nv-annual-report.pdf,2026-06-11,401.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E104,ING Group,INGA,Netherlands,2024,integrated,https://ing.com/binaries/content/assets/documents/files/2024-ing-groep-nv-annual-report.pdf,2026-06-12,446.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E105,UniCredit,UC,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/u/OTC_UNCIF_2022.pdf,2026-06-12,304.0,,descargado,no encontrado automáticamente
E105,UniCredit,UC,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/u/OTC_UNCIF_2023.pdf,2026-06-12,411.0,,descargado,no encontrado automáticamente
E105,UniCredit,UC,Italy,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E106,Banco Santander,SAN,Spain,2022,integrated,https://www.santander.com/content/dam/santander-com/en/documentos/informe-financiero-anual/2022/ifa-2022-consolidated-annual-financial-report-en.pdf,2026-06-12,810.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E106,Banco Santander,SAN,Spain,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E106,Banco Santander,SAN,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E107,Vallourec,VK,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E107,Vallourec,VK,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E107,Vallourec,VK,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E108,ArcelorMittal,MT,Luxembourg,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_ADR_2022.pdf,2026-06-12,227.0,,descargado,no encontrado automáticamente
E108,ArcelorMittal,MT,Luxembourg,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_ADR_2023.pdf,2026-06-12,249.0,,descargado,no encontrado automáticamente
E108,ArcelorMittal,MT,Luxembourg,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_ADR_2024.pdf,2026-06-12,100.0,,descargado,no encontrado automáticamente
E109,Solvay,SOLB,Belgium,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/solvay_2022.pdf,2026-06-12,83.0,,descargado,no encontrado automáticamente
E109,Solvay,SOLB,Belgium,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/solvay_2023.pdf,2026-06-12,97.0,,descargado,no encontrado automáticamente
E109,Solvay,SOLB,Belgium,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E110,AkzoNobel,AKZA,Netherlands,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E110,AkzoNobel,AKZA,Netherlands,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E110,AkzoNobel,AKZA,Netherlands,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E111,BASF,BAS,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/b/basf-ag_2022.pdf,2026-06-12,29.0,,descargado,no encontrado automáticamente
E111,BASF,BAS,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/b/basf-ag_2023.pdf,2026-06-12,111.0,,descargado,no encontrado automáticamente
E111,BASF,BAS,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E112,Heidelberg Materials,HEI,Germany,2022,integrated,https://www.heidelbergmaterials.com/sites/default/files/2023-05/HM_Annual_and_Sustainability_Report_2022.pdf,2026-06-12,367.0,en,descargado,sustituye duplicado (Decisión 030 (Vinci dup)) — descargado de la web oficial
E112,Heidelberg Materials,HEI,Germany,2023,integrated,https://www.heidelbergmaterials.com/sites/default/files/2024-03/HM_ASR_2023.pdf,2026-06-12,388.0,en,descargado,sustituye duplicado (Decisión 030 (Vinci dup)) — descargado de la web oficial
E112,Heidelberg Materials,HEI,Germany,2024,integrated,https://www.heidelbergmaterials.com/sites/default/files/2025-03/HM_ASR24_en.pdf,2026-06-12,346.0,en,descargado,sustituye duplicado (Decisión 030 (Vinci dup)) — descargado de la web oficial
E113,ACS Group,ACS,Spain,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/LSE_TRCS_2022.pdf,2026-06-12,169.0,,descargado,no encontrado automáticamente
E113,ACS Group,ACS,Spain,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/LSE_TRCS_2023.pdf,2026-06-12,70.0,,descargado,no encontrado automáticamente
E113,ACS Group,ACS,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E114,Saint-Gobain,SGO,France,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/saint-gobain_2022.pdf,2026-06-12,165.0,,descargado,no encontrado automáticamente
E114,Saint-Gobain,SGO,France,2023,integrated,,2026-06-12,442.0,,descargado,descargado manualmente por el usuario (Cloudflare bloqueaba curl) — Saint-Gobain URD 2023
E114,Saint-Gobain,SGO,France,2024,integrated,,2026-06-12,508.0,,descargado,descargado manualmente por el usuario (Cloudflare bloqueaba curl) — Saint-Gobain 2024
E115,Ferrovial,FER,Netherlands,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E115,Ferrovial,FER,Netherlands,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E115,Ferrovial,FER,Netherlands,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E116,Wienerberger,WIE,Austria,2022,integrated,https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2022/2022-Wienerberger-Annual-and-Sustainability_Report_EN.pdf,2026-06-12,348.0,en,descargado,sustituye duplicado (Decisión 030 (Bouygues dup)) — descargado de la web oficial
E116,Wienerberger,WIE,Austria,2023,integrated,https://annualreport.wienerberger.com/2023/_assets/downloads/entire-wb-ar23.pdf,2026-06-12,318.0,en,descargado,sustituye duplicado (Decisión 030 (Bouygues dup)) — descargado de la web oficial
E116,Wienerberger,WIE,Austria,2024,integrated,https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2024/2024-wienerberger-Annual-Report.pdf,2026-06-12,286.0,en,descargado,sustituye duplicado (Decisión 030 (Bouygues dup)) — descargado de la web oficial
E117,Beiersdorf,BEI,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/b/beiersdorf_2022.pdf,2026-06-12,116.0,,descargado,no encontrado automáticamente
E117,Beiersdorf,BEI,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/b/beiersdorf_2023.pdf,2026-06-12,143.0,,descargado,no encontrado automáticamente
E117,Beiersdorf,BEI,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E118,Moncler,MONC,Italy,2022,integrated,,2026-06-12,244.0,,descargado,descargado manualmente por el usuario (web en mantenimiento) — Moncler Annual Report 2022
E118,Moncler,MONC,Italy,2023,integrated,,2026-06-12,244.0,,descargado,descargado manualmente por el usuario (web en mantenimiento) — Moncler Annual Report 2023
E118,Moncler,MONC,Italy,2024,integrated,,2026-06-12,412.0,,descargado,descargado manualmente por el usuario (web en mantenimiento) — Moncler Group Annual Report 2024
E119,Haleon,HLI,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/h/LSE_HLN_2022.pdf,2026-06-12,99.0,,descargado,no encontrado automáticamente
E119,Haleon,HLI,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/h/LSE_HLN_2023.pdf,2026-06-12,339.0,,descargado,no encontrado automáticamente
E119,Haleon,HLI,United Kingdom,2024,integrated,,2026-06-12,224.0,,descargado,descargado manualmente por el usuario (haleon.com bloqueaba curl) — Annual Report and Form 20-F 2024
E120,Puma,PUM,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/OTC_PMMAF_2022.pdf,2026-06-12,140.0,,descargado,no encontrado automáticamente
E120,Puma,PUM,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/OTC_PMMAF_2023.pdf,2026-06-12,390.0,en,descargado,"sustituido (Decisión 032): PDF original tenia fuente/CMap sin ToUnicode (texto cifrado tipo Cesar+3, ilegible); reemplazado por Annual Report 2023 con texto nativo (aportado por el usuario)"
E120,Puma,PUM,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E121,Games Workshop,GAW,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/g/LSE_GAW_2022.pdf,2026-06-12,25.0,,descargado,no encontrado automáticamente
E121,Games Workshop,GAW,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/g/LSE_GAW_2023.pdf,2026-06-12,19.0,,descargado,no encontrado automáticamente
E121,Games Workshop,GAW,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E122,Shell plc,SHEL,United Kingdom,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E122,Shell plc,SHEL,United Kingdom,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E122,Shell plc,SHEL,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E123,Eni,ENI,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/ASX_AN1_2022.pdf,2026-06-12,85.0,,descargado,no encontrado automáticamente
E123,Eni,ENI,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/ASX_AN1_2023.pdf,2026-06-12,128.0,,descargado,no encontrado automáticamente
E123,Eni,ENI,Italy,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/ASX_AN1_2024.pdf,2026-06-12,24.0,,descargado,no encontrado automáticamente
E124,Galp Energia,GALP,Portugal,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E124,Galp Energia,GALP,Portugal,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E124,Galp Energia,GALP,Portugal,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E125,Euronext,ENX,Netherlands,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E125,Euronext,ENX,Netherlands,2023,integrated,,2026-06-12,,,descargado,"corregido tras Fase 3: PDF original (URD Euronext 2023) tenia fuentes Barlow/Barlow-Bold subseteadas en CFF (Identity-H) sin tabla ToUnicode -> texto irrecuperable sin OCR. Sustituido por version Workiva del URD 2023 (texto nativo legible, 339 paginas)"
E125,Euronext,ENX,Netherlands,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E126,IG Group,IGGI,United Kingdom,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E126,IG Group,IGGI,United Kingdom,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E126,IG Group,IGGI,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E127,Flow Traders,FLOW,Netherlands,2022,integrated,https://www.flowtraders.com/media/y5uotj1i/flow-traders-annual-report-2022.pdf,2026-06-12,180.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E127,Flow Traders,FLOW,Netherlands,2023,integrated,https://www.flowtraders.com/media/0urka4ea/annual-report-flow-traders-2023.pdf,2026-06-12,183.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E127,Flow Traders,FLOW,Netherlands,2024,integrated,https://www.flowtraders.com/media/yxgpd4ii/flow-traders-annual-report-2024.pdf,2026-06-12,166.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E128,Nestlé,NESN,Switzerland,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E128,Nestlé,NESN,Switzerland,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E128,Nestlé,NESN,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E129,Rémy Cointreau,RCO,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E129,Rémy Cointreau,RCO,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E129,Rémy Cointreau,RCO,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E130,Coca-Cola HBC,CCH,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/ASX_CCL_2022.pdf,2026-06-12,444.0,,descargado,no encontrado automáticamente
E130,Coca-Cola HBC,CCH,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/ASX_CCL_2023.pdf,2026-06-12,132.0,,descargado,no encontrado automáticamente
E130,Coca-Cola HBC,CCH,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E131,Teva Pharmaceutical Industries,TEV,Israel,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/NYSE_CTVA_2022.pdf,2026-06-12,34.0,,descargado,no encontrado automáticamente
E131,Teva Pharmaceutical Industries,TEV,Israel,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/NYSE_CTVA_2023.pdf,2026-06-12,413.0,,descargado,no encontrado automáticamente
E131,Teva Pharmaceutical Industries,TEV,Israel,2024,integrated,https://s24.q4cdn.com/720828402/files/doc_financials/2024/ar/2024-10-K-final-bannerless-ADA-tagged.pdf,2026-06-12,,,descargado,"descarga manual ampliación (lote 4) — Teva presenta 10-K (no 20-F), EN"
E132,EssilorLuxottica,ESLX,France,2022,integrated,,2026-06-12,414.0,en,descargado,corregido tras Fase 3: PDF original era Universal Registration Document de Casino Group (empresa equivocada) — sustituido por URD EssilorLuxottica 2022
E132,EssilorLuxottica,ESLX,France,2023,integrated,,2026-06-12,422.0,en,descargado,corregido tras Fase 3: PDF original era Universal Registration Document de Casino Group (empresa equivocada) — sustituido por URD EssilorLuxottica 2023
E132,EssilorLuxottica,ESLX,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E133,Sanofi,SNY,France,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SNY_2022.pdf,2026-06-12,30.0,,descargado,no encontrado automáticamente
E133,Sanofi,SNY,France,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SNY_2023.pdf,2026-06-12,171.0,,descargado,no encontrado automáticamente
E133,Sanofi,SNY,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E134,Novartis,NOV N,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/n/NYSE_NVS_2022.pdf,2026-06-12,48.0,,descargado,no encontrado automáticamente
E134,Novartis,NOV N,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/n/NYSE_NVS_2023.pdf,2026-06-12,47.0,,descargado,no encontrado automáticamente
E134,Novartis,NOV N,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E135,Fresenius Medical Care,FME,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/f/fresenius_2022.pdf,2026-06-12,139.0,,descargado,no encontrado automáticamente
E135,Fresenius Medical Care,FME,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/f/fresenius_2023.pdf,2026-06-12,117.0,,descargado,no encontrado automáticamente
E135,Fresenius Medical Care,FME,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E136,Sandvik AB,SAND,Sweden,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/sandvik-ab_2022.pdf,2026-06-12,121.0,,descargado,no encontrado automáticamente
E136,Sandvik AB,SAND,Sweden,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/sandvik-ab_2023.pdf,2026-06-12,148.0,,descargado,no encontrado automáticamente
E136,Sandvik AB,SAND,Sweden,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E137,Kone,KNEBV,Finland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/k/konecranes_2022.pdf,2026-06-12,102.0,,descargado,no encontrado automáticamente
E137,Kone,KNEBV,Finland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/k/konecranes_2023.pdf,2026-06-12,60.0,,descargado,no encontrado automáticamente
E137,Kone,KNEBV,Finland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
