doc_id,empresa,año,confianza,ratio_cuantitativo,ratio_futuro,ratio_futuro_sin_cifra,lm_uncertainty,lm_weak_modal,climate_specificity_spec,finbert_tone,climate_sentiment_opportunity,climate_sentiment_risk,climate_commitment_yes,hedging_ratio,z_hedging,z_futuro_sin_cifra,z_cuantitativo,z_specificity,GW_index,id_empresa,n_tokens,supersector,pais,capitalización,ROA,ROE,deuda_equity,total_assets,region,log_cap
E015_YAR_2022,Yara International,2022,alta,0.2727272727272727,0.1978609625668449,0.0962566844919786,0.006067526,0.00097096333,0.2166666666666666,0.374331550802139,0.475,0.075,0.5083333333333333,0.00703848933,-0.7238672741278112,-0.6569177936143712,-0.4422004831113618,-0.484639679309905,-0.4539449053209156,E015,3759,Basic Materials,Norway,132253548544.0,0.1544322099877655,0.3233958309071852,0.4912076394549901,17982000000.0,Nordicos,25.607986739415583
E015_YAR_2023,Yara International,2023,alta,0.2769371847776249,0.1879871618523613,0.1421366345712975,0.009022098,0.0017664401,0.2705366922234392,0.1104997707473636,0.1423877327491785,0.1708652792990142,0.2606790799561884,0.0107885381,-0.1305465756868485,0.3607131789958017,-0.4033089373296182,-0.0390547186718788,0.6725302593104502,E015,33358,Basic Materials,Norway,132253548544.0,0.0029949460285767,0.0063559322033898,0.5601165254237288,16027000000.0,Nordicos,25.607986739415583
E015_YAR_2024,Yara International,2024,alta,0.2735849056603773,0.1762264150943396,0.130566037735849,0.009375678,0.0017971413,0.3147128245476003,0.1067924528301886,0.1746656176239181,0.1439811172305271,0.2486231313926042,0.0111728193,-0.0697468357459378,0.1040738912245352,-0.4342775930170238,0.3263473760803642,0.1422572724152569,E015,42188,Basic Materials,Norway,132253548544.0,0.0009337068160597,0.0020034344590726,0.5792787635947338,14994000000.0,Nordicos,25.607986739415583
E016_BBY_2022,Balfour Beatty,2022,alta,0.3066801619433198,0.1558704453441295,0.1042510121457489,0.020313397,0.0028378877,0.2236421725239616,0.2125506072874494,0.1469648562300319,0.242811501597444,0.2332268370607028,0.0231512847,1.8254475719201,-0.4796012226153577,-0.1285406418664888,-0.4269419063697852,1.9013288975410163,E016,17677,Industrials,United Kingdom,3859951104.0,0.0562170603162209,0.2089985486211901,0.5355587808417998,5123000000.0,UK_Irlanda,22.073920352985407
E016_BBY_2023,Balfour Beatty,2023,alta,0.295397489539749,0.1656903765690376,0.1163179916317991,0.017174153,0.0027154046,0.2567849686847599,0.2192468619246861,0.2150313152400835,0.231732776617954,0.2526096033402922,0.0198895576,1.3093875631603165,-0.2119520196492127,-0.2327709832787696,-0.1528018559408169,1.4830083827306906,E016,21921,Industrials,United Kingdom,3859951104.0,0.0374169040835707,0.164440734557596,0.8171953255425709,5265000000.0,UK_Irlanda,22.073920352985407
E016_BBY_2024,Balfour Beatty,2024,alta,0.2733590733590733,0.1706563706563706,0.1281853281853281,0.014592372,0.0021047175,0.2686567164179104,0.261003861003861,0.2260127931769723,0.208955223880597,0.2857142857142857,0.0166970894999999,0.8042854914231284,0.0512690435468363,-0.4363638521075021,-0.0546049051930298,1.3465232922704968,E016,24097,Industrials,United Kingdom,3859951104.0,0.0316051136363636,0.1587867975022301,0.991971454058876,5632000000.0,UK_Irlanda,22.073920352985407
E017_SKA B_2022,Skanska,2022,densidad,0.2664509169363538,0.1661272923408845,0.1251348435814455,0.013384767,0.0018785725,0.3436123348017621,0.1359223300970873,0.3325991189427312,0.118942731277533,0.3766519823788546,0.0152633395,0.5774421612256577,-0.0163916145187172,-0.5001820218384262,0.565389162416402,0.4958434061289647,E017,12926,Industrials,Sweden,103892770816.0,0.0544616176208664,0.1498067536426484,0.2643210974215674,151593000000.0,Nordicos,25.366625154344096
E017_SKA B_2023,Skanska,2023,densidad,0.308411214953271,0.1504672897196261,0.1037383177570093,0.007148314,0.0017815037,0.403254972875226,0.202803738317757,0.3381555153707052,0.0994575045207956,0.3851717902350813,0.0089298177,-0.4246273606507372,-0.4909729370257464,-0.1125490186254501,1.0587221850693178,-1.8617734641203512,E017,14279,Industrials,Sweden,103892770816.0,0.0322058908814413,0.0889292196007259,0.3161097469840931,155189000000.0,Nordicos,25.366625154344096
E017_SKA B_2024,Skanska,2024,densidad,0.2861356932153392,0.1366764995083579,0.1012782694198623,0.012210207,0.0012924231,0.334763948497854,0.1563421828908554,0.2575107296137339,0.1437768240343347,0.3218884120171674,0.0135026301,0.2988683625815489,-0.5455375426469585,-0.3183322898960488,0.4921998920905173,-0.4205367822598782,E017,13597,Industrials,Sweden,103892770816.0,0.0324285806071013,0.0888803509108955,0.305862389139692,171207000000.0,Nordicos,25.366625154344096
E018_DG_2022,Vinci,2022,media,0.3703703703703703,0.2314814814814814,0.162037037037037,0.005218762,0.00245298,0.4102564102564102,0.2685185185185185,0.3461538461538461,0.0769230769230769,0.5641025641025641,0.007671742,-0.6236760660934675,0.8021100393135043,0.4598352261477069,1.1166344501492134,-1.3980357030768835,E018,2842,Industrials,France,68313341952.0,0.0380298416837067,0.1641929141447241,1.1959983037125563,111991000000.0,Centro,24.94737092781362
E018_DG_2023,Vinci,2023,alta,0.4950033311125916,0.0832778147901399,0.0459693537641572,0.01113295,0.0024892343,0.3098591549295774,-0.0046635576282478,0.1971830985915492,0.2816901408450704,0.1267605633802817,0.0136221843,0.3177838449648755,-1.772305783140316,1.6112057157556263,0.2862003339480475,-3.351927987879114,E018,33256,Industrials,France,68313341952.0,0.0396599132913848,0.1672535837512894,1.1177391242485684,118558000000.0,Centro,24.94737092781362
E018_DG_2024,Vinci,2024,media,0.3333333333333333,0.1794871794871795,0.1282051282051282,0.0008271298,0.0008271298,0.8333333333333334,0.282051282051282,0.7222222222222222,0.0555555555555555,0.7222222222222222,0.0016542596,-1.575742846927414,0.0517082138896974,0.1176837502218532,4.616107713205565,-6.257826096465135,E018,666,Industrials,France,68313341952.0,0.0375547335336046,0.162386883494173,1.2108391491635222,129491000000.0,Centro,24.94737092781362
E019_EN_2022,Bouygues,2022,densidad,0.2882882882882883,0.1418918918918918,0.0938438438438438,0.0055558644,0.0022811245,0.3526645768025078,0.2109609609609609,0.4043887147335423,0.0658307210031347,0.4592476489028213,0.0078369889,-0.5975312311495733,-0.7104353186175543,-0.2984464232014821,0.6402646215218979,-1.6497847480875434,E019,18455,Industrials,France,19269713920.0,0.0160574304810627,0.0796757287913527,1.3077301015394691,60595000000.0,Centro,23.68180047338807
E019_EN_2023,Bouygues,2023,alta,0.331146408839779,0.1312154696132596,0.0873618784530386,0.004835947,0.0017901723,0.3041338582677165,0.2016574585635359,0.3710629921259842,0.0738188976377952,0.4419291338582677,0.0066261193,-0.7891111387337961,-0.8542072436886734,0.0974807452552373,0.2388436441869159,-1.9796427718646228,E019,42260,Industrials,France,19269713920.0,0.0171204688374543,0.0838168923275306,1.195519019987105,60746000000.0,Centro,23.68180047338807
E019_EN_2024,Bouygues,2024,alta,0.3058631330550009,0.1791613722998729,0.1187148302777273,0.007923923,0.0026347917,0.2374472078836227,0.1296060991105463,0.2041295166588456,0.1215391834819333,0.3148756452369779,0.0105587147,-0.1669084975095551,-0.158789423826228,-0.1360884281468229,-0.3127538013194471,0.1231443081304868,E019,87977,Industrials,France,19269713920.0,0.0167712890748842,0.0833070866141732,1.1607874015748032,63084000000.0,Centro,23.68180047338807
E020_EFGI_2022,Eiffage,2022,densidad,0.3605263157894737,0.2342105263157894,0.1394736842105263,0.004099657,0.002455743,0.5241264559068219,0.281578947368421,0.5574043261231281,0.0266222961730449,0.6222961730449251,0.0065553999999999,-0.8003001197425035,0.3016481459920755,0.3688949654410988,2.058508512479411,-2.926055451670938,E020,12876,Industrials,France,11936400384.0,0.0247541164769587,0.1450777202072538,2.5803108808290154,36196000000.0,Centro,23.202858424081146
E020_EFGI_2023,Eiffage,2023,alta,0.5088781275221953,0.1085552865213882,0.0548829701372074,0.007995679,0.0025713088,0.4480712166172106,0.0831315577078289,0.2997032640949555,0.0949554896142433,0.3234421364985163,0.0105669878,-0.1655995541407273,-1.5745991142468423,1.7393823316379755,1.4294189500573162,-4.908999950082862,E020,55948,Industrials,France,11936400384.0,0.0267812293456708,0.1569326103795507,2.4760650658404337,37825000000.0,Centro,23.202858424081146
E020_EFGI_2024,Eiffage,2024,densidad,0.3120452708164915,0.2158447857720291,0.1382376717865804,0.009669355,0.0022428778,0.2480705622932745,0.1406628940986257,0.2194046306504961,0.1367144432194046,0.3054024255788313,0.0119122327999999,0.0472407985926617,0.2742330218918152,-0.0789772840411067,-0.224882913798151,0.6253340183237347,E020,22121,Industrials,France,11936400384.0,0.0257797186313673,0.1556088063501572,2.5009734910888124,40303000000.0,Centro,23.202858424081146
E021_BRNW_2022,Brunello Cucinelli,2022,densidad_baja,0.1923076923076923,0.4615384615384615,0.3461538461538461,0.005735292,0.0015135327,0.2,0.4230769230769231,0.6,0.0,0.9,0.0072488247,-0.6905886859575463,4.885875762935695,-1.1851237927265894,-0.6224977169454575,6.002908586650196,E021,557,Consumer Discretionary,Italy,5542000128.0,0.0609219433585187,0.2106926541591403,1.7975495565204431,1322988000.0,Sur,22.435621306483554
E021_BRNW_2023,Brunello Cucinelli,2023,densidad_baja,0.24,0.4,0.36,0.0024526902,0.0024526902,0.1764705882352941,0.4,0.4705882352941176,0.0,0.4705882352941176,0.0049053804,-1.061360932963148,5.192987583698616,-0.744537969111298,-0.8171208289015329,5.693285448748299,E021,580,Consumer Discretionary,Italy,5542000128.0,0.0830630199727512,0.2594371546726846,1.5097591395026155,1379880000.0,Sur,22.435621306483554
E021_BRNW_2024,Brunello Cucinelli,2024,densidad,0.3792633015006821,0.1773533424283765,0.1173260572987721,0.011051105,0.0020432319,0.1798561151079136,0.0491132332878581,0.0743405275779376,0.1966426858513189,0.1486810551558753,0.0130943369,0.2342695209529648,-0.189592822584631,0.5419889229593716,-0.7891175034402276,0.2918052788491898,E021,17188,Consumer Discretionary,Italy,5542000128.0,0.0684729665372031,0.2438635092603553,1.9634872167498745,1744893000.0,Sur,22.435621306483554
E022_BOSS_2022,Hugo Boss,2022,densidad,0.1542416452442159,0.1953727506426735,0.1465295629820051,0.0048014657,0.001254408,0.2116788321167883,0.236503856041131,0.2481751824817518,0.0364963503649635,0.4160583941605839,0.0060558737,-0.8793335700743052,0.4581496409681151,-1.5367813557332386,-0.525896464295727,1.6414938909227756,E022,5473,Consumer Discretionary,Germany,2453524736.0,0.0670040510432731,0.187621856363309,0.8186580283920288,3126602000.0,Centro,21.620791495367193
E022_BOSS_2023,Hugo Boss,2023,alta,0.2728706624605678,0.1987381703470031,0.1356466876971608,0.016507035,0.002712265,0.2686567164179104,0.2917981072555204,0.2587064676616915,0.0696517412935323,0.3980099502487562,0.0192193,1.2033415536927217,0.2167642222445802,-0.4408758358716141,-0.0546049051930298,1.915586517001946,E022,20045,Consumer Discretionary,Germany,2453524736.0,0.0744227484951753,0.1998749867521542,0.8696164429553565,3471667000.0,Centro,21.620791495367193
E022_BOSS_2024,Hugo Boss,2024,alta,0.217174515235457,0.1950138504155124,0.1556786703601108,0.013889535,0.0020334884,0.2525773195876288,0.2332409972299168,0.1958762886597938,0.1211340206185567,0.4355670103092783,0.0159230234,0.6818152337652604,0.6610795705691798,-0.9554018482359072,-0.1876053507961871,2.4859020033665344,E022,27803,Consumer Discretionary,Germany,2453524736.0,0.0564368694018989,0.1495950866590234,0.874727044398909,3782421000.0,Centro,21.620791495367193
E023_CFR_2022,Richemont,2022,densidad_baja,0.1617647058823529,0.1985294117647058,0.1470588235294117,0.0027901593,0.0017920225,0.2272727272727272,0.3088235294117647,0.0909090909090909,0.0,0.5,0.0045821818,-1.1124963796861893,0.4698887977172061,-1.4672826456111452,-0.3969118371781892,1.2215869008203513,E023,1611,Consumer Discretionary,Switzerland,92247826432.0,,,,,Centro,25.24774455787673
E023_CFR_2023,Richemont,2023,densidad_baja,0.2170542635658914,0.1395348837209302,0.1240310077519379,0.0043957494,0.0006107587,0.1692307692307692,0.5193798449612402,0.3076923076923077,0.1076923076923077,0.3538461538461538,0.0050065081,-1.0453608323575956,-0.0408750223437414,-0.9565127439639663,-0.8770048633495561,0.7472817526121853,E023,1943,Consumer Discretionary,Switzerland,92247826432.0,0.0076552449433805,0.0165093095627406,0.8287884382087662,40887000000.0,Centro,25.24774455787673
E023_CFR_2024,Richemont,2024,densidad_baja,0.3535353535353535,0.101010101010101,0.0202020202020202,0.0026854337,0.0004040404,0.2105263157894736,0.4242424242424242,0.3684210526315789,0.0,0.3684210526315789,0.0030894741,-1.3486678082332912,-2.343832924496732,0.3043118279995918,-0.5354294826493196,-3.4613830780802957,E023,1705,Consumer Discretionary,Switzerland,92247826432.0,0.0553407839553899,0.1151016032357097,0.7974757565420788,42681000000.0,Centro,25.24774455787673
E024_KER_2022,Kering,2022,densidad,0.4008589835361489,0.1725125268432355,0.105225483178239,0.0064988965,0.0015919629,0.3060836501901141,0.2018611309949892,0.2129277566539923,0.0570342205323193,0.4334600760456273,0.0080908594,-0.5573646542296797,-0.4579871645603918,0.7414917739750028,0.2549713134800789,-2.011814906245154,E024,24441,Consumer Discretionary,France,29563430912.0,0.1064788898382487,0.2581797399628518,0.799542791827404,33941000000.0,Centro,24.109803992326455
E024_KER_2023,Kering,2023,densidad,0.4025157232704403,0.1383647798742138,0.0723270440251572,0.0058183223,0.0016056263,0.1627906976744186,0.1619496855345912,0.1162790697674418,0.0697674418604651,0.4767441860465116,0.0074239486,-0.6628811437269141,-1.187684354178699,0.7567968844984483,-0.9302738009690183,-1.6770885814350431,E024,12276,Consumer Discretionary,France,29563430912.0,0.0721106195759905,0.1960951880094662,1.124704180909808,41367000000.0,Centro,24.109803992326455
E024_KER_2024,Kering,2024,densidad,0.3771073646850044,0.1952085181898846,0.121561668145519,0.0082377745,0.0018655886,0.280564263322884,0.2040816326530612,0.2006269592476489,0.1253918495297805,0.4326018808777429,0.0101033631,-0.2389527683759869,-0.0956457110877469,0.5220721849452228,0.0438881577693479,-0.9005588221783045,E024,23149,Consumer Discretionary,France,29563430912.0,0.0261385133576339,0.0760198604401503,1.3514492753623188,43346000000.0,Centro,24.109803992326455
E025_ADS_2022,Adidas,2022,densidad,0.2341269841269841,0.2301587301587301,0.1646825396825396,0.003681396,0.00084608956,0.4200913242009132,0.3630952380952381,0.2694063926940639,0.0319634703196347,0.593607305936073,0.00452748556,-1.121150243491511,0.8607880767902532,-0.7987934174366832,1.197983766351437,-0.6595525156160117,E025,7454,Consumer Discretionary,Germany,27896987648.0,0.0301537248718959,0.122620717291124,1.294129432979363,20296000000.0,Centro,24.05178455033886
E025_ADS_2023,Adidas,2023,alta,0.2883522727272727,0.2173295454545454,0.1534090909090909,0.004920652,0.0010781777,0.3828571428571428,0.2244318181818182,0.2057142857142857,0.0514285714285714,0.5057142857142857,0.0059988297,-0.888358888942856,0.6107396216336533,-0.2978553292051423,0.8900018959703259,-0.8697658340743862,E025,11110,Consumer Discretionary,Germany,27896987648.0,-0.0041620421753607,-0.0163755458515283,1.2146288209606988,18020000000.0,Centro,24.05178455033886
E025_ADS_2024,Adidas,2024,alta,0.2376357056694813,0.209589867310012,0.1577201447527141,0.009026098,0.0021253368,0.201241134751773,0.0901688781664656,0.0921985815602836,0.1781914893617021,0.3067375886524823,0.0111514348,-0.0731302228040777,0.7063600812958062,-0.7663795325684706,-0.6122316928662148,2.011841083926414,E025,55694,Consumer Discretionary,Germany,27896987648.0,0.0369886226095376,0.139517896274653,1.0202702702702702,20655000000.0,Centro,24.05178455033886
E026_REP_2022,Repsol,2022,alta,0.3296610169491525,0.223728813559322,0.1406779661016949,0.010540159,0.0020750398,0.2673992673992674,0.1889830508474576,0.2600732600732601,0.1721611721611721,0.3058608058608059,0.0126151988,0.1584618262861899,0.3283594774143639,0.0837585615071715,-0.0650058724412424,0.4680686146346248,E026,18136,Energy,Spain,24544477184.0,0.0708925355213127,0.1680635723887087,0.5281489681347356,59964000000.0,Sur,23.923752703924013
E026_REP_2023,Repsol,2023,alta,0.376271186440678,0.2254237288135593,0.1305084745762711,0.008219337,0.0015601102,0.2653061224489796,0.1872881355932203,0.2574568288854003,0.119309262166405,0.3108320251177394,0.0097794472,-0.290201704006265,0.1027971231817091,0.5143474951935212,-0.0823192837612489,-0.6194327922568281,E026,19380,Energy,Spain,24544477184.0,0.0514010351597358,0.1209298774668855,0.403175936175898,61633000000.0,Sur,23.923752703924013
E026_REP_2024,Repsol,2024,alta,0.4198416625432954,0.190004948045522,0.1034141514101929,0.009244114,0.0017210604,0.3130059363194819,0.0994557149925779,0.1969778737182946,0.1500269832703723,0.2315164597949271,0.0109651744,-0.1025997463750721,-0.4981630432535848,0.916855468236694,0.3122288803848666,-1.8298471382502175,E026,70723,Energy,Spain,24544477184.0,0.0277909663533061,0.0662916682396466,0.4600022650911699,63186000000.0,Sur,23.923752703924013
E027_AKERBP_2022,Aker BP,2022,densidad,0.1447368421052631,0.1513157894736842,0.1184210526315789,0.020340597,0.006657224,0.1612903225806451,0.0723684210526315,0.0967741935483871,0.2903225806451613,0.3225806451612903,0.0269978209999999,2.4340342181397743,-0.1653054996123673,-1.6245875811374275,-0.9426841269377108,4.836000426602546,E027,1930,Energy,Norway,219023654912.0,0.0426736737856013,0.1289800844900422,0.4356145644739489,37561800000.0,Nordicos,26.1124455742267
E027_AKERBP_2023,Aker BP,2023,densidad,0.3264367816091954,0.1879310344827586,0.1298850574712643,0.010400426,0.0014674603,0.3193916349809886,0.1120689655172413,0.1013941698352344,0.1495564005069708,0.2205323193916349,0.0118678863,0.0402244374818673,0.0889695459107416,0.0539727857391085,0.365048073569304,-0.2898268759158035,E027,27284,Energy,Norway,219023654912.0,0.0342079315687705,0.1080471113555839,0.5259905194868227,39046500000.0,Nordicos,26.1124455742267
E027_AKERBP_2024,Aker BP,2024,densidad,0.3706385780118499,0.2356813693219223,0.1336405529953917,0.01430995,0.002828596,0.2616216216216216,0.0671494404213298,0.0648648648648648,0.2086486486486486,0.1751351351351351,0.017138546,0.874131324097807,0.1722675563977573,0.4623129524381512,-0.1127955669848176,0.6968814950422308,E027,24311,Energy,Norway,219023654912.0,0.0433177145917915,0.1440143092403338,0.6440182490091482,42192900000.0,Nordicos,26.1124455742267
E028_NSN_2022,Neste,2022,alta,0.2624703087885985,0.2214964370546318,0.1484560570071258,0.00803361,0.0013403908,0.3799043062200957,0.255938242280285,0.277511961722488,0.0870813397129186,0.4497607655502392,0.0093740008,-0.3543501340621155,0.5008798528607172,-0.5369552375650235,0.8655775601158251,-0.1820926037521999,E028,26680,Energy,Finland,21342894080.0,0.126567004089294,0.2268685412160538,0.3143475126171593,14917000000.0,Nordicos,23.783984691244275
E028_NSN_2023,Neste,2023,alta,0.2651933701657458,0.2160834868017188,0.14548802946593,0.0074492726,0.0015267505,0.3723076923076923,0.2541436464088397,0.2851282051282051,0.0974358974358974,0.441025641025641,0.0089760231,-0.4173168903392419,0.4350481170314664,-0.5117993518958774,0.8027423029174925,-0.2732117243293905,E028,25675,Energy,Finland,21342894080.0,0.0896577613714571,0.1693252983575564,0.4806806097128678,15983000000.0,Nordicos,23.783984691244275
E028_NSN_2024,Neste,2024,alta,0.1929824561403508,0.2481203007518796,0.1954887218045112,0.005431587,0.00022036207,0.3835616438356164,0.3032581453634085,0.2511415525114155,0.0684931506849315,0.54337899543379,0.00565194907,-0.9432412305576402,1.544078381618183,-1.1788902638129606,0.8958291633146079,0.8838982515588955,E028,5369,Energy,Finland,21342894080.0,-0.0060971696296771,-0.0128084131050289,0.69394633949036,15581000000.0,Nordicos,23.783984691244275
E029_TGS_2022,TGS,2022,densidad,0.2686567164179104,0.2068230277185501,0.1471215351812366,0.009602814,0.00097420206,0.2842105263157894,0.1577825159914712,0.1473684210526315,0.2052631578947368,0.2052631578947368,0.01057701606,-0.1640129149815392,0.4712797608531779,-0.4798046480367269,0.0740481574236529,0.7130233364847127,E029,8232,Energy,Norway,29278945280.0,0.0477438377462141,0.0710377075297736,0.1207518041406028,1838897000.0,Nordicos,24.100134503532797
E029_TGS_2023,TGS,2023,densidad,0.3305785123966942,0.1223140495867768,0.0909090909090909,0.0084888665,0.001986907,0.2631578947368421,0.0958677685950413,0.1983805668016194,0.1376518218623481,0.2307692307692307,0.0104757734999999,-0.1800311883681948,-0.7755290137545371,0.0922344668885255,-0.1000883111686244,-0.9477063578426328,E029,12734,Energy,Norway,29278945280.0,0.0110641203753397,0.0169758169504073,0.1042013696094762,1956414000.0,Nordicos,24.100134503532797
E029_TGS_2024,TGS,2024,alta,0.1968503937007874,0.155511811023622,0.1279527559055118,0.011452697,0.002813737,0.1820276497695852,0.0757874015748031,0.1036866359447004,0.2350230414746544,0.1221198156682027,0.014266434,0.4197149678431467,0.0461105210353135,-1.1431579090954656,-0.7711556930132898,2.380139090987216,E029,21289,Energy,Norway,29278945280.0,0.0233295358858784,0.0453932151117964,0.4330666923670008,4037800000.0,Nordicos,24.100134503532797
E030_VESTAS_2022,Vestas,2022,densidad,0.2,0.18,0.1457142857142857,0.014414428,0.00059711613,0.2340425531914893,0.24,0.5425531914893617,0.1489361702127659,0.3829787234042553,0.01501154413,0.5376039047241028,0.4400665480819642,-1.1140615631112198,-0.3409153422004983,2.4326473581177854,E030,4596,Energy,Denmark,188053946368.0,-0.0782478845196615,-0.5164257555847569,0.7973061760840998,20090000000.0,Nordicos,25.959994707380396
E030_VESTAS_2023,Vestas,2023,densidad,0.3968253968253968,0.2804232804232804,0.1851851851851851,0.004566986,0.0017569086,0.3723404255319149,0.5238095238095238,0.5851063829787234,0.0531914893617021,0.4468085106382978,0.0063238946,-0.8369281622148296,1.3155428672350562,0.7042291375233167,0.8030130552009012,-1.0286274877039912,E030,3101,Energy,Denmark,188053946368.0,0.0034200941636315,0.0254377271225635,1.1189296333002974,22514000000.0,Nordicos,25.959994707380396
E030_VESTAS_2024,Vestas,2024,densidad,0.2697616060225847,0.1865328314512756,0.1304893350062735,0.012429604,0.0017956116,0.3310276679841897,0.1271434546214973,0.1640316205533596,0.1709486166007905,0.274703557312253,0.0142252156,0.4131935246895905,0.1023726018123879,-0.4695975785944173,0.4612953141103342,0.5238683909860615,E030,33953,Energy,Denmark,188053946368.0,0.0202483363090407,0.1413998299801643,0.9268914706715784,24644000000.0,Nordicos,25.959994707380396
E031_LSEG_2022,London Stock Exchange Group,2022,alta,0.2965116279069767,0.2034883720930232,0.127906976744186,0.013380019,0.000109697234,0.2440944881889764,0.2093023255813953,0.1181102362204724,0.0708661417322834,0.2440944881889764,0.013489716234,0.2968251720886707,0.0450951255873092,-0.2224784729369892,-0.2577709402088758,0.8221697108218451,E031,2298,Financials,United Kingdom,45152157696.0,0.0015601875577736,0.0501230958609016,0.339398368979843,835156000000.0,UK_Irlanda,24.533303905169184
E031_LSEG_2023,London Stock Exchange Group,2023,densidad,0.2594936708860759,0.2194092827004219,0.1497890295358649,0.019373996,0.0014083588,0.1176470588235294,0.1772151898734177,0.0823529411764705,0.288235294117647,0.2294117647058823,0.0207823548,1.450643074957337,0.5304455809955188,-0.5644536859594372,-1.303678608791721,3.849220950704013,E031,7077,Financials,United Kingdom,45152157696.0,0.0009453298716786,0.0319653883311631,0.4074011845255597,805010000000.0,UK_Irlanda,24.533303905169184
E031_LSEG_2024,London Stock Exchange Group,2024,densidad,0.2285191956124314,0.1681901279707495,0.1243144424131627,0.021715242,0.0017169827,0.1168831168831168,0.1809872029250457,0.0606060606060606,0.316017316017316,0.1904761904761904,0.0234322247,1.86989699837916,-0.0345883570471379,-0.850598671593908,-1.3099975409980873,3.9959048539240176,E031,8212,Financials,United Kingdom,45152157696.0,0.0009347465062996,0.0297657845565549,0.4330161213227306,732819000000.0,UK_Irlanda,24.533303905169184
E032_ALLFG_2022,Allfunds Group,2022,densidad,0.190625,0.178125,0.109375,0.026154816,0.0012151233,0.123076923076923,0.253125,0.2,0.1692307692307692,0.4461538461538462,0.0273699393,2.492909583021673,-0.3659496442080263,-1.2006686554549515,-1.258765582955704,4.586394177224303,E032,5741,Financials,Spain,5235476480.0,0.0095927335282449,0.0208889005922266,0.7503809719584252,5127110000.0,Sur,22.378723695274097
E032_ALLFG_2023,Allfunds Group,2023,densidad,0.3203883495145631,0.2912621359223301,0.1699029126213592,0.0041182274,0.0009127715,0.1515151515151515,0.3349514563106796,0.303030303030303,0.0151515151515151,0.4242424242424242,0.0050309989,-1.041485976468354,0.9765775051120902,-0.0019031734027165,-1.023539280976158,0.9605339830226108,E032,2913,Financials,Spain,5235476480.0,0.0171085363823388,0.0364565365992473,0.9852201850433172,5009546000.0,Sur,22.378723695274097
E032_ALLFG_2024,Allfunds Group,2024,alta,0.2589928057553957,0.1654676258992805,0.1097122302158273,0.018279348,0.0011485417,0.1404255319148936,0.2733812949640288,0.2340425531914893,0.1531914893617021,0.3063829787234042,0.0194278897,1.2363439475500126,-0.3584697774703203,-0.5690807230393925,-1.1152668727491375,2.5622217658682223,E032,8840,Financials,Spain,5235476480.0,-0.0332235306364508,-0.0823945535124055,1.2823419427266078,5072128000.0,Sur,22.378723695274097
E033_WEND_2022,Wendel,2022,densidad,0.3516896120150187,0.1833541927409261,0.1051314142678347,0.010993691,0.0015910157,0.3238866396761133,0.1589486858573216,0.145748987854251,0.1282051282051282,0.2834008097165992,0.0125847067,0.1536374639435816,-0.4600736410413297,0.2872607019948671,0.4022284251552534,-0.9959253042478686,E033,29437,Financials,France,3426871552.0,0.0456461260258728,0.2353510722226206,2.1744603026608336,14378000000.0,Centro,21.95491359795757
E033_WEND_2023,Wendel,2023,densidad,0.3772635814889336,0.193158953722334,0.1016096579476861,0.00988597,0.0015489311,0.2788461538461538,0.0995975855130784,0.0889423076923077,0.0961538461538461,0.2620192307692308,0.0114349010999999,-0.028281093255164,-0.5381872462909655,0.5235153298159996,0.0296768457150438,-1.1196605150771728,E033,19450,Financials,France,3426871552.0,0.0094600968596995,0.0532057988342549,2.2845987146913767,15052700000.0,Centro,21.95491359795757
E033_WEND_2024,Wendel,2024,densidad,0.4022191400832177,0.2011095700416088,0.0887656033287101,0.007703315,0.001720344,0.2200557103064067,0.015256588072122,0.0557103064066852,0.1197771587743732,0.1949860724233983,0.009423659,-0.3464933727999626,-0.8230722074029532,0.7540570223668878,-0.4566072649717556,-1.467015337598048,E033,16497,Financials,France,3426871552.0,0.019012685905771,0.0911911632380775,2.0934251760836515,15458100000.0,Centro,21.95491359795757
E034_III_2022,3i,2022,alta,0.3985239852398524,0.1303813038130381,0.07380073800738,0.013503377,0.0016078954,0.1085972850678733,0.1758917589175891,0.0361990950226244,0.2307692307692307,0.1628959276018099,0.0151112724,0.5533825919998709,-1.1549973822472457,0.7199208499142231,-1.3785336518517497,0.056998011690152,E034,14161,Financials,United Kingdom,23761625088.0,,,,,UK_Irlanda,23.891337725061554
E034_III_2023,3i,2023,alta,0.425287356321839,0.2049808429118774,0.1130268199233716,0.010207051,0.0019134411,0.2649253731343283,0.2471264367816092,0.1380597014925373,0.1455223880597015,0.3171641791044776,0.0121204921,0.0801909176208008,-0.2849511894583333,0.9671632766584556,-0.0854686449621836,-1.0864549035338045,E034,8505,Financials,United Kingdom,23761625088.0,0.2566361748695213,0.2714913322251246,0.046604132035146,17819000000.0,UK_Irlanda,23.891337725061554
E034_III_2024,3i,2024,alta,0.3877221324717286,0.2084006462035541,0.1066235864297253,0.0104404865,0.0021228525,0.2409240924092409,0.197092084006462,0.1221122112211221,0.1716171617161716,0.297029702970297,0.012563339,0.1502567349276022,-0.4269768175752771,0.6201323634958454,-0.2839948126522182,-0.6128576334913021,E034,9785,Financials,United Kingdom,23761625088.0,0.1772561341897324,0.1901834407535944,0.0620228061477441,21641000000.0,UK_Irlanda,23.891337725061554
