doc_id,empresa,año,confianza,n_frases,lm_negative,lm_positive,lm_uncertainty,lm_litigious,lm_strong_modal,lm_weak_modal,lm_constraining,pct_climate,finbert_pct_positive,finbert_pct_negative,finbert_pct_neutral,finbert_tone,climate_sentiment_neutral,climate_sentiment_opportunity,climate_sentiment_risk,climate_commitment_no,climate_commitment_yes,climate_specificity_non,climate_specificity_spec,esg9_business_ethics_and_values,esg9_climate_change,esg9_community_relations,esg9_corporate_governance,esg9_human_capital,esg9_natural_capital,esg9_non-esg,esg9_pollution_and_waste,esg9_product_liability
E064_HMB_2023,H&M,2023,densidad,586,0.009740856,0.011327393,0.01522109,0.0033310603,0.0026446402,0.0038626008,0.0034238144,0.4351535836177474,0.22696245733788395,0.08191126279863481,0.6911262798634812,0.14505119453924914,0.6039215686274509,0.20392156862745098,0.19215686274509805,0.6784313725490196,0.3215686274509804,0.7647058823529411,0.23529411764705882,0.08532423208191127,0.23208191126279865,0.034129692832764506,0.1825938566552901,0.14675767918088736,0.04778156996587031,0.1689419795221843,0.05802047781569966,0.04436860068259386
E064_HMB_2024,H&M,2024,alta,1475,0.015266134,0.014977128,0.009427471,0.0031019414,0.002795491,0.0022208118,0.005955503,0.5233898305084745,0.26440677966101694,0.07389830508474576,0.6616949152542373,0.19050847457627118,0.6463730569948186,0.18911917098445596,0.1645077720207254,0.6463730569948186,0.3536269430051813,0.7176165803108808,0.2823834196891192,0.05288135593220339,0.21627118644067797,0.03728813559322034,0.07728813559322034,0.24,0.10915254237288136,0.07322033898305084,0.1152542372881356,0.07864406779661016
E065_MKS_2022,Marks & Spencer,2022,densidad,237,0.00797774,0.015881654,0.01566579,0.0015115471,0.0030257816,0.0021573643,0.0032209884,0.6540084388185654,0.3333333333333333,0.0379746835443038,0.6286919831223629,0.29535864978902954,0.6516129032258065,0.10967741935483871,0.23870967741935484,0.7096774193548387,0.2903225806451613,0.7161290322580646,0.2838709677419355,0.004219409282700422,0.3924050632911392,0.04219409282700422,0.31645569620253167,0.0759493670886076,0.016877637130801686,0.0970464135021097,0.029535864978902954,0.02531645569620253
E065_MKS_2023,Marks & Spencer,2023,densidad,364,0.0073455134,0.01995432,0.030486131,0.0007985542,0.0015989043,0.0011754228,0.0040605203,0.6758241758241759,0.26373626373626374,0.057692307692307696,0.6785714285714286,0.20604395604395603,0.6178861788617886,0.10975609756097561,0.27235772357723576,0.6910569105691057,0.3089430894308943,0.7926829268292683,0.2073170731707317,0.02197802197802198,0.45604395604395603,0.024725274725274724,0.19230769230769232,0.03021978021978022,0.03021978021978022,0.18406593406593408,0.027472527472527472,0.03296703296703297
E065_MKS_2024,Marks & Spencer,2024,densidad,436,0.011457192,0.018485023,0.02794217,0.001218821,0.0022602729,0.0010655379,0.0044418043,0.5940366972477065,0.24541284403669725,0.06192660550458716,0.6926605504587156,0.1834862385321101,0.6447876447876448,0.10810810810810811,0.2471042471042471,0.6718146718146718,0.3281853281853282,0.7374517374517374,0.2625482625482625,0.022935779816513763,0.3486238532110092,0.0389908256880734,0.23853211009174313,0.05504587155963303,0.03211009174311927,0.16055045871559634,0.034403669724770644,0.06880733944954129
E066_JD_2022,JD Sports,2022,densidad,423,0.0047148545,0.02086547,0.010541541,0.0026017437,0.0019917935,0.0008212924,0.004815326,0.8132387706855791,0.3617021276595745,0.009456264775413711,0.6288416075650118,0.35224586288416077,0.7354651162790697,0.16279069767441862,0.10174418604651163,0.6656976744186046,0.33430232558139533,0.6627906976744186,0.3372093023255814,0.0070921985815602835,0.42789598108747046,0.03546099290780142,0.12529550827423167,0.04964539007092199,0.08747044917257683,0.08037825059101655,0.13947990543735225,0.04728132387706856
E066_JD_2023,JD Sports,2023,densidad,624,0.0062455465,0.022547834,0.012194163,0.004021577,0.002556269,0.00042786472,0.003975695,0.7932692307692307,0.3557692307692308,0.011217948717948718,0.6330128205128205,0.34455128205128205,0.6989898989898989,0.18383838383838383,0.11717171717171718,0.6282828282828283,0.3717171717171717,0.6666666666666666,0.3333333333333333,0.011217948717948718,0.40544871794871795,0.028846153846153848,0.10737179487179487,0.060897435897435896,0.07051282051282051,0.07852564102564102,0.16025641025641027,0.07692307692307693
E066_JD_2024,JD Sports,2024,densidad,436,0.0074419808,0.016407326,0.017720822,0.003794218,0.0014019794,0.0016301583,0.006699475,0.7362385321100917,0.2408256880733945,0.03669724770642202,0.7224770642201835,0.20412844036697247,0.6573208722741433,0.1308411214953271,0.2118380062305296,0.719626168224299,0.2803738317757009,0.7476635514018691,0.2523364485981308,0.013761467889908258,0.4105504587155963,0.05733944954128441,0.13761467889908258,0.05733944954128441,0.08486238532110092,0.11009174311926606,0.07110091743119266,0.05733944954128441
E067_MELE_2022,Melexis,2022,alta,661,0.014893015,0.017718907,0.0068256655,0.0046152184,0.0055842395,0.0024463725,0.004957421,0.24962178517397882,0.21331316187594554,0.04236006051437216,0.7443267776096822,0.17095310136157338,0.7575757575757576,0.1696969696969697,0.07272727272727272,0.7696969696969697,0.23030303030303031,0.8303030303030303,0.1696969696969697,0.09379727685325265,0.11195158850226929,0.1043872919818457,0.0832072617246596,0.3691376701966717,0.024205748865355523,0.046898638426626324,0.05143721633888049,0.11497730711043873
E067_MELE_2023,Melexis,2023,alta,691,0.014632434,0.02002331,0.006704896,0.0047951005,0.005440396,0.0020445283,0.0053995713,0.29232995658465993,0.22575976845151954,0.041968162083936326,0.7322720694645442,0.1837916063675832,0.7772277227722773,0.15841584158415842,0.06435643564356436,0.7772277227722773,0.22277227722772278,0.7524752475247525,0.24752475247524752,0.085383502170767,0.15340086830680175,0.056439942112879886,0.08972503617945007,0.3516642547033285,0.0361794500723589,0.05209840810419682,0.04341534008683068,0.1316931982633864
E067_MELE_2024,Melexis,2024,alta,1412,0.016410874,0.018031728,0.010244411,0.0048189918,0.0028946672,0.0023643218,0.0066499803,0.43626062322946174,0.19830028328611898,0.034702549575070823,0.7669971671388102,0.16359773371104816,0.7662337662337663,0.1444805194805195,0.08928571428571429,0.762987012987013,0.237012987012987,0.849025974025974,0.15097402597402598,0.11543909348441926,0.16926345609065155,0.028328611898016998,0.16572237960339944,0.23229461756373937,0.03611898016997167,0.09135977337110482,0.06657223796033994,0.09490084985835694
E068_SGE_2022,Sage Group,2022,alta,834,0.0119316,0.018600801,0.020449108,0.0024970083,0.004907194,0.0020589072,0.0041639498,0.38369304556354916,0.3369304556354916,0.06354916067146282,0.5995203836930456,0.2733812949640288,0.628125,0.1,0.271875,0.728125,0.271875,0.890625,0.109375,0.04436450839328537,0.2637889688249401,0.06235011990407674,0.2446043165467626,0.08752997601918465,0.007194244604316547,0.19904076738609114,0.002398081534772182,0.08872901678657075
E068_SGE_2023,Sage Group,2023,alta,938,0.010205589,0.021446519,0.01795374,0.002944687,0.0045760656,0.0024045093,0.0029565617,0.2835820895522388,0.2878464818763326,0.07036247334754797,0.6417910447761194,0.21748400852878463,0.6842105263157895,0.12030075187969924,0.19548872180451127,0.7180451127819549,0.2819548872180451,0.8947368421052632,0.10526315789473684,0.046908315565031986,0.17803837953091683,0.054371002132196165,0.26652452025586354,0.13539445628997868,0.009594882729211088,0.2068230277185501,0.0021321961620469083,0.10021321961620469
E068_SGE_2024,Sage Group,2024,media,103,0.0054803225,0.01936943,0.005991343,0.0027690527,0.0067016794,0.0,0.003215039,0.5145631067961165,0.5631067961165048,0.019417475728155338,0.4174757281553398,0.5436893203883495,0.7547169811320755,0.1509433962264151,0.09433962264150944,0.49056603773584906,0.5094339622641509,0.7735849056603774,0.22641509433962265,0.14563106796116504,0.24271844660194175,0.13592233009708737,0.0970873786407767,0.24271844660194175,0.02912621359223301,0.019417475728155338,0.0,0.08737864077669903
E069_STMPA_2022,STMicroelectronics,2022,densidad,485,0.015985623,0.010962682,0.0089061735,0.007061343,0.0035628048,0.0012475732,0.005288811,0.49690721649484537,0.20412371134020618,0.030927835051546393,0.7649484536082474,0.1731958762886598,0.7593360995850622,0.0912863070539419,0.14937759336099585,0.7385892116182573,0.26141078838174275,0.7800829875518672,0.21991701244813278,0.0865979381443299,0.1711340206185567,0.02268041237113402,0.18350515463917524,0.2268041237113402,0.10515463917525773,0.07835051546391752,0.05979381443298969,0.06597938144329897
E069_STMPA_2023,STMicroelectronics,2023,alta,450,0.005651239,0.0045707766,0.005328974,0.0036072924,0.0024286793,0.00220001,0.002580928,0.1111111111111111,0.044444444444444446,0.013333333333333334,0.9422222222222222,0.03111111111111111,0.98,0.0,0.02,0.78,0.22,0.74,0.26,0.0044444444444444444,0.011111111111111112,0.022222222222222223,0.84,0.06666666666666667,0.0,0.04666666666666667,0.0022222222222222222,0.006666666666666667
E069_STMPA_2024,STMicroelectronics,2024,alta,1829,0.017489435,0.008546381,0.007329758,0.004003752,0.0023337456,0.0019985023,0.00496175,0.466375068343357,0.12137780207763806,0.045379989065062874,0.833242208857299,0.07599781301257519,0.7690504103165299,0.06916764361078546,0.16178194607268465,0.7456037514654161,0.2543962485345838,0.7584994138335287,0.24150058616647127,0.06943685073810825,0.18316019682886822,0.03444505194095134,0.12957900492072172,0.28376161837069436,0.08693275013668672,0.07982504100601422,0.09130672498633133,0.04155276107162384
E070_VOD_2022,Vodafone Group,2022,alta,1910,0.014128743,0.017223049,0.009649576,0.0040193815,0.0035761064,0.002017569,0.0039637825,0.1481675392670157,0.34764397905759165,0.07905759162303665,0.5732984293193717,0.268586387434555,0.508833922261484,0.3215547703180212,0.1696113074204947,0.607773851590106,0.392226148409894,0.6925795053003534,0.30742049469964666,0.05654450261780105,0.11204188481675392,0.1068062827225131,0.10261780104712041,0.18952879581151832,0.007329842931937173,0.27486910994764396,0.012565445026178011,0.13769633507853404
E070_VOD_2023,Vodafone Group,2023,densidad,237,0.010969516,0.01679573,0.0035833477,0.00095421704,0.0016944187,0.0013487914,0.0017695627,0.5738396624472574,0.3924050632911392,0.0379746835443038,0.569620253164557,0.35443037974683544,0.5955882352941176,0.3897058823529412,0.014705882352941176,0.40441176470588236,0.5955882352941176,0.4338235294117647,0.5661764705882353,0.016877637130801686,0.3924050632911392,0.06751054852320675,0.029535864978902954,0.26582278481012656,0.016877637130801686,0.06329113924050633,0.11814345991561181,0.029535864978902954
E070_VOD_2024,Vodafone Group,2024,densidad,448,0.011586866,0.014851764,0.0028544366,0.0004917121,0.00236357,0.00063593074,0.0013056614,0.5245535714285714,0.38839285714285715,0.044642857142857144,0.5669642857142857,0.34375,0.5659574468085107,0.39148936170212767,0.0425531914893617,0.48936170212765956,0.5106382978723404,0.5148936170212766,0.4851063829787234,0.022321428571428572,0.37276785714285715,0.19866071428571427,0.044642857142857144,0.06696428571428571,0.03794642857142857,0.08705357142857142,0.06919642857142858,0.10044642857142858
E071_SCMN_2022,Swisscom,2022,densidad,127,0.0077183363,0.021885585,0.0014917095,0.002178588,0.007612674,0.0003937008,0.007865064,0.23622047244094488,0.5118110236220472,0.03937007874015748,0.44881889763779526,0.47244094488188976,0.5666666666666667,0.43333333333333335,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.06299212598425197,0.1968503937007874,0.09448818897637795,0.031496062992125984,0.15748031496062992,0.007874015748031496,0.25196850393700787,0.0,0.1968503937007874
E071_SCMN_2023,Swisscom,2023,alta,542,0.015177877,0.012894346,0.006930694,0.004206609,0.0015905063,0.0018604468,0.0059406245,0.3376383763837638,0.2029520295202952,0.06826568265682657,0.7287822878228782,0.13468634686346864,0.6666666666666666,0.2568306010928962,0.07650273224043716,0.546448087431694,0.453551912568306,0.6065573770491803,0.39344262295081966,0.12361623616236163,0.25092250922509224,0.06642066420664207,0.09225092250922509,0.23247232472324722,0.025830258302583026,0.09778597785977859,0.01845018450184502,0.09225092250922509
E071_SCMN_2024,Swisscom,2024,alta,709,0.015252485,0.013858248,0.010562683,0.0040323655,0.0016213869,0.0030093216,0.006425356,0.39633286318758815,0.22143864598025387,0.09732016925246827,0.6812411847672779,0.1241184767277856,0.5622775800711743,0.25622775800711745,0.18149466192170818,0.6263345195729537,0.3736654804270463,0.697508896797153,0.302491103202847,0.1071932299012694,0.2919605077574048,0.05923836389280677,0.10578279266572638,0.18194640338504936,0.02538787023977433,0.09873060648801128,0.023977433004231313,0.10578279266572638
E072_FNTN_2022,Freenet,2022,alta,864,0.009754704,0.014014731,0.0046431143,0.007845914,0.0018767436,0.0015442633,0.005230121,0.27314814814814814,0.17708333333333334,0.02662037037037037,0.7962962962962963,0.15046296296296297,0.6949152542372882,0.2584745762711864,0.046610169491525424,0.6949152542372882,0.3050847457627119,0.6483050847457628,0.3516949152542373,0.07060185185185185,0.13657407407407407,0.03935185185185185,0.125,0.2777777777777778,0.02662037037037037,0.13194444444444445,0.03009259259259259,0.16203703703703703
E072_FNTN_2023,Freenet,2023,alta,813,0.010038575,0.0126633085,0.00578015,0.007898266,0.0019811986,0.0015832972,0.005596737,0.2730627306273063,0.14760147601476015,0.03444034440344403,0.8179581795817958,0.11316113161131611,0.7612612612612613,0.2072072072072072,0.03153153153153153,0.7657657657657657,0.23423423423423423,0.7027027027027027,0.2972972972972973,0.07011070110701106,0.14145141451414514,0.03690036900369004,0.13038130381303814,0.2693726937269373,0.023370233702337023,0.12423124231242312,0.038130381303813035,0.16605166051660517
E072_FNTN_2024,Freenet,2024,alta,1596,0.01435927,0.0071745915,0.011945864,0.0057714307,0.0022783803,0.0019615062,0.004864632,0.33646616541353386,0.045739348370927316,0.05701754385964912,0.8972431077694235,-0.011278195488721804,0.8305400372439479,0.04283054003724395,0.1266294227188082,0.9199255121042831,0.08007448789571694,0.7914338919925512,0.2085661080074488,0.10213032581453634,0.19924812030075187,0.016290726817042606,0.19047619047619047,0.2487468671679198,0.011904761904761904,0.13659147869674185,0.020050125313283207,0.07456140350877193
E073_ORAN_2022,Orange S.A.,2022,densidad,346,0.004179733,0.0043334435,0.004375856,0.0051100114,0.001054228,0.0018910952,0.001450754,0.5751445086705202,0.07803468208092486,0.02601156069364162,0.8959537572254336,0.05202312138728324,0.8241206030150754,0.12060301507537688,0.05527638190954774,0.8944723618090452,0.10552763819095477,0.6381909547738693,0.36180904522613067,0.005780346820809248,0.4190751445086705,0.02023121387283237,0.06358381502890173,0.08092485549132948,0.046242774566473986,0.20809248554913296,0.11271676300578035,0.04335260115606936
E073_ORAN_2023,Orange S.A.,2023,alta,4329,0.007052947,0.007126386,0.0061841775,0.0054154024,0.0025032933,0.0028529733,0.0041171066,0.2363132363132363,0.12774312774312774,0.03164703164703165,0.8406098406098406,0.0960960960960961,0.6920821114369502,0.2238514173998045,0.08406647116324535,0.6793743890518084,0.3206256109481916,0.6686217008797654,0.3313782991202346,0.04435204435204435,0.16216216216216217,0.08292908292908292,0.31208131208131207,0.16354816354816354,0.018942018942018943,0.10487410487410487,0.028644028644028645,0.08246708246708247
E073_ORAN_2024,Orange S.A.,2024,densidad,2044,0.008857102,0.009478281,0.0070732045,0.0031198603,0.0016858301,0.0023191352,0.0040371367,0.4388454011741683,0.17367906066536204,0.055283757338551856,0.7710371819960861,0.11839530332681018,0.6911928651059086,0.20066889632107024,0.10813823857302118,0.7224080267558528,0.27759197324414714,0.6911928651059086,0.3088071348940914,0.02984344422700587,0.30234833659491195,0.04354207436399217,0.10518590998043052,0.25929549902152643,0.019569471624266144,0.09344422700587084,0.06996086105675146,0.07681017612524461
E074_TIT_2022,Telecom Italia,2022,densidad,31,0.0045138234,0.020023024,0.0077047218,0.00919775,0.00076804915,0.001771336,0.0010080645,0.3548387096774194,0.0967741935483871,0.0,0.9032258064516129,0.0967741935483871,1.0,0.0,0.0,0.9090909090909091,0.09090909090909091,1.0,0.0,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.3870967741935484,0.22580645161290322,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903
E074_TIT_2023,Telecom Italia,2023,densidad_baja,36,0.004922848,0.01589688,0.009711239,0.009452797,0.00067750673,0.0019896766,0.0,0.4166666666666667,0.05555555555555555,0.0,0.9444444444444444,0.05555555555555555,0.8666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,1.0,0.0,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.3888888888888889,0.19444444444444445,0.0,0.08333333333333333,0.027777777777777776,0.05555555555555555
E074_TIT_2024,Telecom Italia,2024,alta,2451,0.014886771,0.0098194,0.008680464,0.008711033,0.0015278109,0.0020240122,0.005284872,0.31211750305997554,0.1073031415748674,0.04773561811505508,0.8449612403100775,0.05956752345981232,0.7032679738562092,0.14640522875816994,0.1503267973856209,0.7607843137254902,0.23921568627450981,0.7320261437908496,0.2679738562091503,0.10077519379844961,0.17503059975520197,0.05671154630762954,0.16850265197878417,0.23133414932680538,0.009383924928600572,0.1211750305997552,0.04039167686658507,0.0966952264381885
E075_CPG_2022,Compass Group,2022,densidad,371,0.0048198933,0.017706987,0.01316845,0.0017566596,0.0033794723,0.0013180106,0.0044810004,0.633423180592992,0.40431266846361186,0.03504043126684636,0.5606469002695418,0.3692722371967655,0.548936170212766,0.28936170212765955,0.16170212765957448,0.5361702127659574,0.46382978723404256,0.6893617021276596,0.31063829787234043,0.01078167115902965,0.37735849056603776,0.12398921832884097,0.08086253369272237,0.11320754716981132,0.0673854447439353,0.09973045822102426,0.08355795148247978,0.0431266846361186
E075_CPG_2023,Compass Group,2023,densidad,549,0.0077637113,0.02349833,0.00949066,0.0010512563,0.0030254086,0.0006599285,0.0030751692,0.5628415300546448,0.41712204007285975,0.030965391621129327,0.5519125683060109,0.3861566484517304,0.5533980582524272,0.23624595469255663,0.21035598705501618,0.656957928802589,0.343042071197411,0.686084142394822,0.313915857605178,0.025500910746812388,0.33515482695810567,0.15482695810564662,0.08561020036429873,0.18397085610200364,0.025500910746812388,0.07832422586520947,0.08378870673952642,0.0273224043715847
E075_CPG_2024,Compass Group,2024,densidad,510,0.006283395,0.02151635,0.009879631,0.0022805925,0.0033333837,0.00049409695,0.0044794357,0.6705882352941176,0.38235294117647056,0.0392156862745098,0.5784313725490197,0.3431372549019608,0.6081871345029239,0.23391812865497075,0.15789473684210525,0.5730994152046783,0.4269005847953216,0.804093567251462,0.195906432748538,0.0392156862745098,0.3607843137254902,0.09803921568627451,0.10196078431372549,0.13333333333333333,0.03725490196078431,0.08627450980392157,0.08235294117647059,0.060784313725490195
E076_FLTR_2022,Flutter Entertainment,2022,densidad,121,0.006587192,0.010207052,0.008837062,0.0008816995,0.00452798,0.0,0.0016945034,0.6694214876033058,0.1487603305785124,0.008264462809917356,0.8429752066115702,0.14049586776859505,0.8518518518518519,0.04938271604938271,0.09876543209876543,0.8395061728395061,0.16049382716049382,0.7037037037037037,0.2962962962962963,0.008264462809917356,0.512396694214876,0.01652892561983471,0.15702479338842976,0.09090909090909091,0.01652892561983471,0.17355371900826447,0.0,0.024793388429752067
E076_FLTR_2023,Flutter Entertainment,2023,alta,634,0.009092665,0.024661573,0.017858617,0.004448235,0.004593766,0.001576111,0.006946381,0.34069400630914826,0.36908517350157727,0.017350157728706624,0.613564668769716,0.35173501577287064,0.7175925925925926,0.09722222222222222,0.18518518518518517,0.6342592592592593,0.36574074074074076,0.8333333333333334,0.16666666666666666,0.06309148264984227,0.21766561514195584,0.15141955835962145,0.20662460567823343,0.1719242902208202,0.00946372239747634,0.07570977917981073,0.0,0.10410094637223975
E076_FLTR_2024,Flutter Entertainment,2024,densidad_baja,31,0.0038558792,0.013139605,0.01045369,0.00035448425,0.00868403,0.0027730619,0.006143013,0.3870967741935484,0.12903225806451613,0.03225806451612903,0.8387096774193549,0.0967741935483871,1.0,0.0,0.0,0.8333333333333334,0.16666666666666666,1.0,0.0,0.03225806451612903,0.25806451612903225,0.0,0.6774193548387096,0.0,0.0,0.03225806451612903,0.0,0.0
E077_AENA_2022,Aena,2022,aceptado_sin_financieros,5154,0.015603687,0.013899365,0.0070126983,0.00810265,0.0022658478,0.0017087245,0.007450713,0.3259604190919674,0.10128055878928988,0.03162592161428017,0.86709351959643,0.0696546371750097,0.7488095238095238,0.15119047619047618,0.1,0.6696428571428571,0.33035714285714285,0.7910714285714285,0.20892857142857144,0.09565386107877377,0.13445867287543656,0.07605743112145906,0.15386107877376795,0.3193636010865347,0.03550640279394645,0.07140085370585952,0.03938688397361273,0.07431121459060923
E077_AENA_2023,Aena,2023,aceptado_sin_financieros,1070,0.0059293336,0.016508847,0.0060588387,0.0045067323,0.0016660402,0.0010922538,0.00438232,0.7168224299065421,0.2,0.011214953271028037,0.788785046728972,0.18878504672897198,0.6883963494132985,0.23076923076923078,0.08083441981747067,0.6323337679269883,0.36766623207301175,0.6531942633637549,0.3468057366362451,0.04766355140186916,0.502803738317757,0.04579439252336449,0.10467289719626169,0.06355140186915888,0.038317757009345796,0.07850467289719626,0.06542056074766354,0.05327102803738318
E077_AENA_2024,Aena,2024,aceptado_sin_financieros,3440,0.00995936,0.015438704,0.009559981,0.00582451,0.0022616843,0.0016842348,0.005304407,0.41569767441860467,0.19476744186046513,0.02994186046511628,0.7752906976744186,0.16482558139534886,0.6832167832167833,0.16293706293706295,0.15384615384615385,0.720979020979021,0.279020979020979,0.7762237762237763,0.22377622377622378,0.05813953488372093,0.18924418604651164,0.08313953488372093,0.1755813953488372,0.22616279069767442,0.0747093023255814,0.07994186046511628,0.05930232558139535,0.05377906976744186
E078_AF_2022,Air France-KLM,2022,densidad,257,0.017260594,0.020837858,0.009843673,0.0037393502,0.0019336299,0.0010646166,0.0043251207,0.38132295719844356,0.27626459143968873,0.1556420233463035,0.5680933852140078,0.12062256809338523,0.6632653061224489,0.15306122448979592,0.1836734693877551,0.7653061224489796,0.23469387755102042,0.9183673469387755,0.08163265306122448,0.06614785992217899,0.14396887159533073,0.07782101167315175,0.15953307392996108,0.3463035019455253,0.011673151750972763,0.09727626459143969,0.027237354085603113,0.07003891050583658
E078_AF_2023,Air France-KLM,2023,alta,1336,0.01445796,0.004236839,0.00846526,0.01365128,0.0019309501,0.0030352485,0.005186518,0.09281437125748503,0.11976047904191617,0.06212574850299401,0.8181137724550899,0.05763473053892216,0.5806451612903226,0.23387096774193547,0.18548387096774194,0.5645161290322581,0.43548387096774194,0.3870967741935484,0.6129032258064516,0.04116766467065868,0.0561377245508982,0.016467065868263474,0.16467065868263472,0.03218562874251497,0.002245508982035928,0.6811377245508982,0.0,0.005988023952095809
E078_AF_2024,Air France-KLM,2024,alta,1282,0.014211811,0.0034993836,0.008684884,0.015219773,0.0019462382,0.0029041243,0.0056524677,0.08190327613104524,0.0998439937597504,0.060842433697347896,0.8393135725429017,0.0390015600624025,0.580952380952381,0.2,0.21904761904761905,0.6190476190476191,0.38095238095238093,0.41904761904761906,0.580952380952381,0.036661466458658344,0.042901716068642744,0.01638065522620905,0.15522620904836193,0.0265210608424337,0.0015600624024961,0.7137285491419657,0.0,0.0070202808112324495
E079_ENEL_2022,Enel,2022,densidad,312,0.008499659,0.015809597,0.0056624105,0.002865819,0.002404232,0.0015363861,0.0014096281,0.4775641025641026,0.23076923076923078,0.04807692307692308,0.7211538461538461,0.1826923076923077,0.5570469798657718,0.38926174496644295,0.053691275167785234,0.738255033557047,0.26174496644295303,0.7181208053691275,0.28187919463087246,0.02564102564102564,0.32371794871794873,0.03205128205128205,0.30128205128205127,0.0641025641025641,0.003205128205128205,0.21794871794871795,0.0,0.03205128205128205
E079_ENEL_2023,Enel,2023,densidad,199,0.015676392,0.006863297,0.0069111604,0.007807527,0.001369698,0.0015432709,0.0036229494,0.4824120603015075,0.18090452261306533,0.11055276381909548,0.7085427135678392,0.07035175879396985,0.7395833333333334,0.13541666666666666,0.125,0.8958333333333334,0.10416666666666667,0.7395833333333334,0.2604166666666667,0.06030150753768844,0.24120603015075376,0.09045226130653267,0.08040201005025126,0.36180904522613067,0.01507537688442211,0.10050251256281408,0.01507537688442211,0.035175879396984924
